,,,,,RNA-Seq,,,,,,,,,,,,,,Microarray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UP,,,,,,,,,,,,DOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kera,,,,,,,Colon,,,,,,,,Entrenz,,,,,,,,Gene Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Fibroblast,,,Monocyte,,,,,Fibroblast,,,,,Monocyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clade IIa,,Clade IIb,,Clade I,,,Clade IIa,,Clade IIb,,Clade I,,,,Zaire,,,Zaire,,,,Zaire,,,,,Zaire,,,,,,,,Keratinocyte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UP,,,,,,,,,,,DOWN,,,
UP,Down,UP,Down,UP,Down,,UP,Down,UP,Down,UP,Down,,,UP,Down,,UP,Down,,,,UP,,Down,,,UP,,Down,,,,,1510,,"396 elements included exclusively in ""clade IIb"":",,"19 common elements in ""clade IIa"", ""clade IIb"", ""clade I"" and ""Zaire"":",,"11 common elements in ""clade IIa"", ""clade I"" and ""Zaire"":",,,,,,"402 elements included exclusively in ""clade IIb"":",,,"8 common elements in ""clade IIa"", ""clade IIb"", ""clade I"" and ""Zaire"":",,,"3 common elements in ""clade IIa"", ""clade I"" and ""Zaire"":",,,,,,,,402+5,,,,,,,,,,,,,,,,,,,,,,,
SLC43A1,GTF3C6,ALOXE3,CALB2,KBTBD8,SPRR1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z98884.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELF1,MMS19,ZNF664,MRPL13,IGFN1,MUC15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL158152.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIKESHI,MARVELD1,RAB39A,ID4,NEK10,HINT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC090181.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC81,GRAMD2B,CLK3,DPAGT1,FEV,CLIC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL020997.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC82,DBI,ARID3B,BSG,CRYBA2,CENPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC877982.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERPINH1,HEATR3,PLD6,SPTLC3,CIP2A,GPS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC232271.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZC3H12C,OXA1L,ARL14,POP7,CWC22,DCXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z93241.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTA2,PDIA4,MYADM,SUCLG2,AZI2,ZNF32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC068790.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPSF7,RNF20,MROH1,STARD5,PRKCI,UGP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL356488.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM25,RRAGA,SOCS4,GNG12,RYBP,PUSL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR222HG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUSP15,TMBIM4,FAM71E2,COPS9,PPP4R2,SF3B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL360012.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPATA25,CARNMT1,ANKRD18A,FIBP,CD200R1,IFFO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL049840.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSM14B,ADK,TRNAU1AP,NIPAL4,NEPRO,TMEM154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TERC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTHDF1,DRAM2,OAZ2,CHCHD1,WDFY3,TRAPPC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC104109.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTO1,RWDD2B,ARHGAP45,MRPL52,PSMD6,GLB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC016773.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FERMT3,TIAM1,HIST1H2BC,SMPDL3A,TIPARP,GON7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC026367.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP4C,ATP5MPL,PCGF5,CFL1,CCNL1,CRTAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC104695.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAOK2,PCDH1,YOD1,RPL38,IL17RC,STX8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC018638.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARID5B,SH3RF2,ZFP3,OVOL1,CRELD1,CDK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC011337.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCUN1D2,UQCRB,HOXC9,CES4A,MTMR14,TMED10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC013400.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATS2,PTDSS1,CUEDC1,CES2,CXCL3,ADORA2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL162258.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP1R1C,RPL30,OXTR,KRT2,CXCL1,KRT75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL390719.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKAPD1,HK1,PITPNB,DHCR7,RCHY1,KRT6C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NFYC-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBC,TYSND1,LSMEM1,DCAKD,SPDYA,PYM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC087623.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC7A11,PHF6,AEN,HPSE,SLC6A20,PA2G4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL645940.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOCT,CD109,FKRP,COQ2,ZC3H12A,ELOVL6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC044849.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4E,UBE2L6,SLC26A11,TRMT112,SNIP1,SMAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC034198.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRFBP1,RAB11FIP1,ZNF707,MRPL57,KLF15,EMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KMT2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBIP,AIFM1,ZNF746,RHOD,PRKCD,ARMC10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POM121C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FER,MAPK13,TLCD5,COMMD1,SFMBT1,POLH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL391244.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKRD50,RPUSD3,WASHC1,CKS1B,UVSSA,CDCA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC113194.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS8,ZFYVE9,ZNF467,LIPM,UBXN7,SDR16C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL021807.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM160B1,MMP14,ZNF678,SNCG,MELTF,RIOX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL645608.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTRT2,DHRS4,SETD2,KCNK7,S100P,TRIAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL021707.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WWC2,DDX19B,MEX3D,ARV1,AIMP1,LSM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADIRF-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICD1,DHRS1,PHLDA2,NAA20,SGMS2,MTSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC007881.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAV1,AASDH,PLAG1,SAA1,H2AFZ,GSTA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC004908.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SACS,MYO1E,GPR3,ZNRD2,RAD54L2,NDUFA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCP1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAG3,APPL1,CLDN7,UQCRH,NIPBL,C11orf24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP6V1FNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SETBP1,TSC22D3,CCDC149,TOMM20,CMYA5,MTM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL353708.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPG5,KCNJ15,CHST15,JUP,RICTOR,TRMT61B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC012360.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18orf25,TMEM164,TNRC18,CBX2,GDF9,C1GALT1C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL731533.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHMK1,MX1,CYB5D1,ATP5MD,CGAS,C9orf16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL365203.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPOCK1,PSMG3,SPACA6,FAM174A,CREBRF,MORN4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL021707.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOMER1,PRXL2B,KCNJ14,NWD2,TMEM200A,TMEM126B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL022328.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRCC4,BABAM2,FBXL6,ZHX3,IL31RA,SCAND1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC02604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF547,MRPL17,CAPN12,PHLDA3,DAGLB,PGAM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AP001437.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF776,GRHL3,CRIP2,GLIS1,KIAA0895,KRT13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC018690.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF256,GALNT14,C16orf72,EXO1,TRA2A,ZNF524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC02019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP12,NCK1,RBM10,RPL4,SLU7,LRRC8D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC012510.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC50,TPRG1L,PRKCZ-AS1,MRPL11,USP49,LPAR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H4K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIM36,RHBDL2,ZNF721,IL20RB,LMTK2,BCL2L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWC25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAN3,CNOT11,EWSR1,B4GAT1,PHKG1,TMEM51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC131009.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDM8,TSR2,GJC1,SH3PXD2B,KCNV1,CTPS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPDL,COPG2,AP2A2,BRMS1,SUN1,RPS21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL2L11,TAGLN2,BEGAIN,RPL15,GPR146,PPIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL117379.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPU,DUSP23,C2CD4C,RIN1,GPER1,QARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASAP1,PLA2G2F,PRR36,YIF1A,MICALL2,MOB3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC015912.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBALD1,CDA,BCOR,NDUFA11,GEM,KRCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ING1,PINK1,FHL3,RAB1B,NFIL3,MRPL13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC090970.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPRHL1,TOMM40L,NPIPA1,MICOS13,GKAP1,BSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H4F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMND5A,MIS18A,EP400,CD164L2,PIGA,SPTLC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC106886.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZF1,ALG8,TANGO2,CHST2,GAPVD1,POP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC004466.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP,CFAP298,HIST2H3D,SNHG29,HECTD2,SUCLG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H3E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP12,LAD1,FAM167B,UBE2C,INPPL1,GNG12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC004825.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEBPG,CSRP1,UPP1,WFDC5,PCF11,COPS9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC068473.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SREK1,ATP5MC1,TRIM52,ARHGAP1,RPUSD4,MANEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZKSCAN2-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHD1,CBR1,CMTM4,PHYHD1,BEND7,FIBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC079684.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGKE,PLA2G4D,CBX6,EIF3F,QSOX2,NIPAL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2AH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACNA2D1,CYB5R1,AC138969.1,CLTB,SNAPC4,CHCHD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC011468.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZUP1,BTG2,TTC32,SUGCT,TSC1,MRPL52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC020663.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTULIN,ALDH4A1,KMT5A,CCDC85B,PIP4P1,SMPDL3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL031710.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBRG1,PGLYRP3,SMTN,RMI2,RNASE7,CFL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H4L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCA10,NAE1,PTP4A2,TOM1L2,ARHGEF40,RARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC048341.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCA5,TMEM69,DENND5A,AURKAIP1,ZNF219,CES2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL161431.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNIK,CHCHD6,TSPYL2,TOMM5,CCDC186,KRT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEIL2,RGS12,OAF,RUVBL1,ZFYVE1,TRMT112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H3I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH3RF1,PSKH1,HIST2H2AC,SWI5,SLC39A13,MRPL57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDLIM3,CCDC107,HIST2H2AB,ARL4D,RAPSN,RHOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADAMTS1,DFFA,ZDHHC23,SLC35A4,TAF1D,CKS1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC092747.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLCN,NR2F6,HIST1H1B,GPX2,CEP57,VANGL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGAP23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP43,ABCG1,CSF1,CIDEA,SPRED1,SNCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL021578.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLF10,WDR4,ACTRT3,ZBTB8OS,GPR176,KCNK7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U2AF1L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1C1,NDUFV3,AP001062.1,COX8A,RAB8B,DAG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC245014.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFYVE27,RRP1B,PTP4A3,RNPEP,LARP6,ARV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2BB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLGA7B,G6PD,DUSP8,RMDN1,FRS2,NAA20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC005393.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPA13,CSTB,SOCS3,MYO1D,SCN3B,SAA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL109614.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCCHC10,FAM207A,ZBTB40,TYMS,APBB1,MICOS10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC092117.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPM1J,ZDHHC12,HIST2H2BE,FAM89B,TRIM44,EHBP1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC023157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC7A7,ZBTB7B,CLDN6,SCN4B,TPP1,ZNRD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIER3,NLRX1,SERINC4,TALDO1,MSS51,SNX33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H4E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM126B,ANO10,FAM110C,PPFIA3,RNF169,UQCRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2AE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RASA2,FDPS,TCTE3,ZFAS1,CDYL2,TOMM20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB39B,LMNA,RBM33,ZBED2,C16orf46,CNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2BF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIC2,LY6E,H1FX,IRX3,ZNF143,JUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCGF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRIP1,RPL8,JAG2,ATOX1,MAPK7,SPTBN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC090246.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIF5A,YDJC,TMEM106A,RPLP2,MCM7,ATP5MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC005332.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCU,PCYT1A,IFNE,GBA,RIMKLB,SLC25A30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL109923.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELMSAN1,FBXO27,CA13,ACAD9,RRAD,FAM174A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H3F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAF4,DMKN,MAFF,AGTRAP,ZNF592,PITPNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC135279.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFR1,BDH1,NRBP2,POLR2L,AP1G1,ZBTB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC139100.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGF18,FDXR,PRPF39,CHID1,YPEL4,PHLDA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRICKLE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPV3L1,EMC10,SOCS1,RPS27,KIF7,ZWILCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC138028.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM122B,JOSD2,HGS,IMP3,TERF2IP,IL20RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2AB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMD8,MED11,MAPK11,IMPDH2,PATL1,B4GAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H2BI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF689,RPL26,TARSL2,NDUFAF3,STX3,SH3PXD2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRR14,POLR3K,L3MBTL1,SPINK6,TSC22D4,BRMS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIST1H4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
