"","category","ID","term","count","genes","logFC","adj_pval","zscore"
"1764","MF","GO:0005515","protein binding",297,"CEMIP",-2.552323128,9.41e-10,-17.2336879396141
"1765","MF","GO:0005515","protein binding",297,"NDUFB11",-1.77577287,9.41e-10,-17.2336879396141
"1766","MF","GO:0005515","protein binding",297,"USP54",-2.771572613,9.41e-10,-17.2336879396141
"1767","MF","GO:0005515","protein binding",297,"FBLN1",-2.999521972,9.41e-10,-17.2336879396141
"1768","MF","GO:0005515","protein binding",297,"COX7A2",-1.337102314,9.41e-10,-17.2336879396141
"1769","MF","GO:0005515","protein binding",297,"LTBP2",-1.683930865,9.41e-10,-17.2336879396141
"1770","MF","GO:0005515","protein binding",297,"HMMR",-2.168856182,9.41e-10,-17.2336879396141
"1771","MF","GO:0005515","protein binding",297,"DDX60",-2.117877531,9.41e-10,-17.2336879396141
"1772","MF","GO:0005515","protein binding",297,"ADIPOR1",-1.058440721,9.41e-10,-17.2336879396141
"1773","MF","GO:0005515","protein binding",297,"GLIS1",-2.065154303,9.41e-10,-17.2336879396141
"1774","MF","GO:0005515","protein binding",297,"HSP90B1",-1.080957784,9.41e-10,-17.2336879396141
"1775","MF","GO:0005515","protein binding",297,"PSORS1C2",-2.347276193,9.41e-10,-17.2336879396141
"1776","MF","GO:0005515","protein binding",297,"DPP4",-2.491068494,9.41e-10,-17.2336879396141
"1777","MF","GO:0005515","protein binding",297,"CCNB2",-1.603112433,9.41e-10,-17.2336879396141
"1778","MF","GO:0005515","protein binding",297,"CCNB1",-2.684593035,9.41e-10,-17.2336879396141
"1779","MF","GO:0005515","protein binding",297,"EIF4EBP3",-1.113263999,9.41e-10,-17.2336879396141
"1780","MF","GO:0005515","protein binding",297,"SAC3D1",-1.954837022,9.41e-10,-17.2336879396141
"1781","MF","GO:0005515","protein binding",297,"MFAP3L",-2.010162163,9.41e-10,-17.2336879396141
"1782","MF","GO:0005515","protein binding",297,"MPDU1",-1.336243497,9.41e-10,-17.2336879396141
"1783","MF","GO:0005515","protein binding",297,"FANCI",-1.54434662,9.41e-10,-17.2336879396141
"1784","MF","GO:0005515","protein binding",297,"TFAP2C",-1.18423657,9.41e-10,-17.2336879396141
"1785","MF","GO:0005515","protein binding",297,"CBX4",-1.274258813,9.41e-10,-17.2336879396141
"1786","MF","GO:0005515","protein binding",297,"UBE2C",-1.563087107,9.41e-10,-17.2336879396141
"1787","MF","GO:0005515","protein binding",297,"ISG15",-2.361451804,9.41e-10,-17.2336879396141
"1788","MF","GO:0005515","protein binding",297,"EEF2",-1.450918315,9.41e-10,-17.2336879396141
"1789","MF","GO:0005515","protein binding",297,"NDC80",-2.0257484,9.41e-10,-17.2336879396141
"1790","MF","GO:0005515","protein binding",297,"COQ3",-1.406654418,9.41e-10,-17.2336879396141
"1791","MF","GO:0005515","protein binding",297,"MAFB",-1.064133743,9.41e-10,-17.2336879396141
"1792","MF","GO:0005515","protein binding",297,"TMEM237",-1.534225469,9.41e-10,-17.2336879396141
"1793","MF","GO:0005515","protein binding",297,"KIF4A",-2.267898968,9.41e-10,-17.2336879396141
"1794","MF","GO:0005515","protein binding",297,"CHMP2A",-1.145093747,9.41e-10,-17.2336879396141
"1795","MF","GO:0005515","protein binding",297,"BLMH",-1.846850819,9.41e-10,-17.2336879396141
"1796","MF","GO:0005515","protein binding",297,"HPSE",-1.202283221,9.41e-10,-17.2336879396141
"1797","MF","GO:0005515","protein binding",297,"COPS8",-1.104877039,9.41e-10,-17.2336879396141
"1798","MF","GO:0005515","protein binding",297,"ABCD3",-1.132374803,9.41e-10,-17.2336879396141
"1799","MF","GO:0005515","protein binding",297,"MCM7",-1.091952331,9.41e-10,-17.2336879396141
"1800","MF","GO:0005515","protein binding",297,"HSPB8",-1.089837736,9.41e-10,-17.2336879396141
"1801","MF","GO:0005515","protein binding",297,"COX4I1",-1.116529179,9.41e-10,-17.2336879396141
"1802","MF","GO:0005515","protein binding",297,"MCM10",-2.71408145,9.41e-10,-17.2336879396141
"1803","MF","GO:0005515","protein binding",297,"YBX1",-1.211529865,9.41e-10,-17.2336879396141
"1804","MF","GO:0005515","protein binding",297,"FOXM1",-2.905928005,9.41e-10,-17.2336879396141
"1805","MF","GO:0005515","protein binding",297,"RND3",-1.299478788,9.41e-10,-17.2336879396141
"1806","MF","GO:0005515","protein binding",297,"OASL",-1.756696805,9.41e-10,-17.2336879396141
"1807","MF","GO:0005515","protein binding",297,"TMEM101",-1.140017316,9.41e-10,-17.2336879396141
"1808","MF","GO:0005515","protein binding",297,"EXO1",-4.482640167,9.41e-10,-17.2336879396141
"1809","MF","GO:0005515","protein binding",297,"MYBL2",-2.627598643,9.41e-10,-17.2336879396141
"1810","MF","GO:0005515","protein binding",297,"GET3",-1.499379814,9.41e-10,-17.2336879396141
"1811","MF","GO:0005515","protein binding",297,"ATP6AP1",-1.045449619,9.41e-10,-17.2336879396141
"1812","MF","GO:0005515","protein binding",297,"NAV2",-2.821198596,9.41e-10,-17.2336879396141
"1813","MF","GO:0005515","protein binding",297,"SMC1A",-1.119516728,9.41e-10,-17.2336879396141
"1814","MF","GO:0005515","protein binding",297,"TENT5B",-1.687621541,9.41e-10,-17.2336879396141
"1815","MF","GO:0005515","protein binding",297,"CCNA2",-2.514501424,9.41e-10,-17.2336879396141
"1816","MF","GO:0005515","protein binding",297,"ARL4A",-1.073056787,9.41e-10,-17.2336879396141
"1817","MF","GO:0005515","protein binding",297,"SAPCD2",-4.003650157,9.41e-10,-17.2336879396141
"1818","MF","GO:0005515","protein binding",297,"NDUFS3",-1.156225535,9.41e-10,-17.2336879396141
"1819","MF","GO:0005515","protein binding",297,"BIRC5",-4.82778078,9.41e-10,-17.2336879396141
"1820","MF","GO:0005515","protein binding",297,"MCM5",-1.96770465,9.41e-10,-17.2336879396141
"1821","MF","GO:0005515","protein binding",297,"NAA38",-1.422779801,9.41e-10,-17.2336879396141
"1822","MF","GO:0005515","protein binding",297,"CDH16",-1.578872307,9.41e-10,-17.2336879396141
"1823","MF","GO:0005515","protein binding",297,"PFDN5",-1.124167798,9.41e-10,-17.2336879396141
"1824","MF","GO:0005515","protein binding",297,"HDAC5",-1.39987283,9.41e-10,-17.2336879396141
"1825","MF","GO:0005515","protein binding",297,"KRT80",-2.12731786,9.41e-10,-17.2336879396141
"1826","MF","GO:0005515","protein binding",297,"ATF6B",-1.246812951,9.41e-10,-17.2336879396141
"1827","MF","GO:0005515","protein binding",297,"TUFT1",-1.486962552,9.41e-10,-17.2336879396141
"1828","MF","GO:0005515","protein binding",297,"RAB1B",-1.374840759,9.41e-10,-17.2336879396141
"1829","MF","GO:0005515","protein binding",297,"DCTN3",-1.250277975,9.41e-10,-17.2336879396141
"1830","MF","GO:0005515","protein binding",297,"ATP2C2",-2.355999272,9.41e-10,-17.2336879396141
"1831","MF","GO:0005515","protein binding",297,"THBS2",-3.066126488,9.41e-10,-17.2336879396141
"1832","MF","GO:0005515","protein binding",297,"THBS1",-2.628866139,9.41e-10,-17.2336879396141
"1833","MF","GO:0005515","protein binding",297,"AURKA",-2.157863191,9.41e-10,-17.2336879396141
"1834","MF","GO:0005515","protein binding",297,"MIEN1",-1.055515865,9.41e-10,-17.2336879396141
"1835","MF","GO:0005515","protein binding",297,"VPS51",-1.037365547,9.41e-10,-17.2336879396141
"1836","MF","GO:0005515","protein binding",297,"TMEM205",-1.223765294,9.41e-10,-17.2336879396141
"1837","MF","GO:0005515","protein binding",297,"VPS52",-1.240656472,9.41e-10,-17.2336879396141
"1838","MF","GO:0005515","protein binding",297,"TNNI2",-4.967354523,9.41e-10,-17.2336879396141
"1839","MF","GO:0005515","protein binding",297,"GBP2",-1.961905339,9.41e-10,-17.2336879396141
"1840","MF","GO:0005515","protein binding",297,"BUB1",-2.28040653,9.41e-10,-17.2336879396141
"1841","MF","GO:0005515","protein binding",297,"FNIP2",-1.063407667,9.41e-10,-17.2336879396141
"1842","MF","GO:0005515","protein binding",297,"POLR2K",-1.016799002,9.41e-10,-17.2336879396141
"1843","MF","GO:0005515","protein binding",297,"SEC11C",-1.34004718,9.41e-10,-17.2336879396141
"1844","MF","GO:0005515","protein binding",297,"SEMA4A",-2.671254889,9.41e-10,-17.2336879396141
"1845","MF","GO:0005515","protein binding",297,"MGME1",-1.508793915,9.41e-10,-17.2336879396141
"1846","MF","GO:0005515","protein binding",297,"SLC35A4",-1.266412476,9.41e-10,-17.2336879396141
"1847","MF","GO:0005515","protein binding",297,"RRM2",-2.568059954,9.41e-10,-17.2336879396141
"1848","MF","GO:0005515","protein binding",297,"PRAF2",-1.067179941,9.41e-10,-17.2336879396141
"1849","MF","GO:0005515","protein binding",297,"NAP1L1",-1.12538441,9.41e-10,-17.2336879396141
"1850","MF","GO:0005515","protein binding",297,"SSRP1",-1.192686714,9.41e-10,-17.2336879396141
"1851","MF","GO:0005515","protein binding",297,"SHCBP1",-2.814046264,9.41e-10,-17.2336879396141
"1852","MF","GO:0005515","protein binding",297,"SORL1",-1.518726004,9.41e-10,-17.2336879396141
"1853","MF","GO:0005515","protein binding",297,"WEE1",-1.286557803,9.41e-10,-17.2336879396141
"1854","MF","GO:0005515","protein binding",297,"PRC1",-1.59537456,9.41e-10,-17.2336879396141
"1855","MF","GO:0005515","protein binding",297,"RAB13",-1.394619098,9.41e-10,-17.2336879396141
"1856","MF","GO:0005515","protein binding",297,"CDK2AP2",-1.306678576,9.41e-10,-17.2336879396141
"1857","MF","GO:0005515","protein binding",297,"EIF3H",-1.840220589,9.41e-10,-17.2336879396141
"1858","MF","GO:0005515","protein binding",297,"PFKM",-1.413282314,9.41e-10,-17.2336879396141
"1859","MF","GO:0005515","protein binding",297,"SSBP3",-1.395013855,9.41e-10,-17.2336879396141
"1860","MF","GO:0005515","protein binding",297,"VPS35L",-1.154688929,9.41e-10,-17.2336879396141
"1861","MF","GO:0019901","protein kinase binding",17,"CTNND1",-1.41642079,0.046928614,-4.12310562561766
"1862","MF","GO:0019901","protein kinase binding",17,"AP1B1",-1.077603375,0.046928614,-4.12310562561766
"1863","MF","GO:0019901","protein kinase binding",17,"KIF11",-2.72901755,0.046928614,-4.12310562561766
"1864","MF","GO:0019901","protein kinase binding",17,"FOXM1",-2.905928005,0.046928614,-4.12310562561766
"1865","MF","GO:0019901","protein kinase binding",17,"EEF2",-1.450918315,0.046928614,-4.12310562561766
"1866","MF","GO:0019901","protein kinase binding",17,"ADIPOR1",-1.058440721,0.046928614,-4.12310562561766
"1867","MF","GO:0019901","protein kinase binding",17,"RND3",-1.299478788,0.046928614,-4.12310562561766
"1868","MF","GO:0019901","protein kinase binding",17,"HIF1A",-1.025051181,0.046928614,-4.12310562561766
"1869","MF","GO:0019901","protein kinase binding",17,"RHOB",-1.290393131,0.046928614,-4.12310562561766
"1870","MF","GO:0019901","protein kinase binding",17,"AURKA",-2.157863191,0.046928614,-4.12310562561766
"1871","MF","GO:0019901","protein kinase binding",17,"CCNA2",-2.514501424,0.046928614,-4.12310562561766
"1872","MF","GO:0019901","protein kinase binding",17,"TOM1L2",-1.524092373,0.046928614,-4.12310562561766
"1873","MF","GO:0019901","protein kinase binding",17,"TPX2",-1.131678158,0.046928614,-4.12310562561766
"1874","MF","GO:0019901","protein kinase binding",17,"CCNB1",-2.684593035,0.046928614,-4.12310562561766
"1875","MF","GO:0019901","protein kinase binding",17,"PRC1",-1.59537456,0.046928614,-4.12310562561766
"1876","MF","GO:0019901","protein kinase binding",17,"CALM3",-1.072241542,0.046928614,-4.12310562561766
"1877","MF","GO:0019901","protein kinase binding",17,"KIF20A",-2.786504036,0.046928614,-4.12310562561766
"1878","MF","GO:0016887","ATPase activity",17,"ABCD3",-1.132374803,0.012408927,-4.12310562561766
"1879","MF","GO:0016887","ATPase activity",17,"MCM7",-1.091952331,0.012408927,-4.12310562561766
"1880","MF","GO:0016887","ATPase activity",17,"DQX1",-1.810863888,0.012408927,-4.12310562561766
"1881","MF","GO:0016887","ATPase activity",17,"NAV2",-2.821198596,0.012408927,-4.12310562561766
"1882","MF","GO:0016887","ATPase activity",17,"ATP2C2",-2.355999272,0.012408927,-4.12310562561766
"1883","MF","GO:0016887","ATPase activity",17,"ABCA12",-1.40790804,0.012408927,-4.12310562561766
"1884","MF","GO:0016887","ATPase activity",17,"DDX60",-2.117877531,0.012408927,-4.12310562561766
"1885","MF","GO:0016887","ATPase activity",17,"SMC1A",-1.119516728,0.012408927,-4.12310562561766
"1886","MF","GO:0016887","ATPase activity",17,"HSP90B1",-1.080957784,0.012408927,-4.12310562561766
"1887","MF","GO:0016887","ATPase activity",17,"DHX40",-1.036874216,0.012408927,-4.12310562561766
"1888","MF","GO:0016887","ATPase activity",17,"PSMC5",-1.209862249,0.012408927,-4.12310562561766
"1889","MF","GO:0016887","ATPase activity",17,"NLRP10",-1.513244708,0.012408927,-4.12310562561766
"1890","MF","GO:0016887","ATPase activity",17,"MCM5",-1.96770465,0.012408927,-4.12310562561766
"1891","MF","GO:0016887","ATPase activity",17,"KIF2C",-1.573249981,0.012408927,-4.12310562561766
"1892","MF","GO:0016887","ATPase activity",17,"KIF20A",-2.786504036,0.012408927,-4.12310562561766
"1893","MF","GO:0016887","ATPase activity",17,"TRIP13",-1.921303468,0.012408927,-4.12310562561766
"1894","MF","GO:0016887","ATPase activity",17,"GET3",-1.499379814,0.012408927,-4.12310562561766
"1895","MF","GO:0003735","structural constituent of ribosome",9,"MRPS9",-1.026417912,0.031528578,-3
"1896","MF","GO:0003735","structural constituent of ribosome",9,"RPL41",-1.123259734,0.031528578,-3
"1897","MF","GO:0003735","structural constituent of ribosome",9,"ISG15",-2.361451804,0.031528578,-3
"1898","MF","GO:0003735","structural constituent of ribosome",9,"RPS4Y1",-1.425424457,0.031528578,-3
"1899","MF","GO:0003735","structural constituent of ribosome",9,"RPL18",-1.850670338,0.031528578,-3
"1900","MF","GO:0003735","structural constituent of ribosome",9,"RPL39",-1.273886373,0.031528578,-3
"1901","MF","GO:0003735","structural constituent of ribosome",9,"RPS10",-1.567035363,0.031528578,-3
"1902","MF","GO:0003735","structural constituent of ribosome",9,"MRPL21",-1.395459458,0.031528578,-3
"1903","MF","GO:0003735","structural constituent of ribosome",9,"MRPL11",-1.381028276,0.031528578,-3
"1904","MF","GO:0008017","microtubule binding",13,"KIF11",-2.72901755,0.006786788,-3.60555127546399
"1905","MF","GO:0008017","microtubule binding",13,"CGN",-1.904031781,0.006786788,-3.60555127546399
"1906","MF","GO:0008017","microtubule binding",13,"SKA1",-2.186731221,0.006786788,-3.60555127546399
"1907","MF","GO:0008017","microtubule binding",13,"TPX2",-1.131678158,0.006786788,-3.60555127546399
"1908","MF","GO:0008017","microtubule binding",13,"CENPF",-2.275729701,0.006786788,-3.60555127546399
"1909","MF","GO:0008017","microtubule binding",13,"PRC1",-1.59537456,0.006786788,-3.60555127546399
"1910","MF","GO:0008017","microtubule binding",13,"KIF4A",-2.267898968,0.006786788,-3.60555127546399
"1911","MF","GO:0008017","microtubule binding",13,"BIRC5",-4.82778078,0.006786788,-3.60555127546399
"1912","MF","GO:0008017","microtubule binding",13,"CHP1",-1.070573012,0.006786788,-3.60555127546399
"1913","MF","GO:0008017","microtubule binding",13,"KIF2C",-1.573249981,0.006786788,-3.60555127546399
"1914","MF","GO:0008017","microtubule binding",13,"KIF20A",-2.786504036,0.006786788,-3.60555127546399
"1915","MF","GO:0008017","microtubule binding",13,"CRYAB",-1.075511568,0.006786788,-3.60555127546399
"1916","MF","GO:0008017","microtubule binding",13,"DLGAP5",-2.765225513,0.006786788,-3.60555127546399
"1917","MF","GO:0005198","structural molecule activity",12,"FLG",-1.861645474,0.001486215,-3.46410161513775
"1918","MF","GO:0005198","structural molecule activity",12,"SPRR3",-2.395550882,0.001486215,-3.46410161513775
"1919","MF","GO:0005198","structural molecule activity",12,"CLDN4",-1.801860443,0.001486215,-3.46410161513775
"1920","MF","GO:0005198","structural molecule activity",12,"PSMD13",-1.110225223,0.001486215,-3.46410161513775
"1921","MF","GO:0005198","structural molecule activity",12,"KRT15",-2.668777092,0.001486215,-3.46410161513775
"1922","MF","GO:0005198","structural molecule activity",12,"DCTN3",-1.250277975,0.001486215,-3.46410161513775
"1923","MF","GO:0005198","structural molecule activity",12,"KRT24",-4.182758059,0.001486215,-3.46410161513775
"1924","MF","GO:0005198","structural molecule activity",12,"CLTB",-1.865844,0.001486215,-3.46410161513775
"1925","MF","GO:0005198","structural molecule activity",12,"KRT23",-2.325895748,0.001486215,-3.46410161513775
"1926","MF","GO:0005198","structural molecule activity",12,"CRYAB",-1.075511568,0.001486215,-3.46410161513775
"1927","MF","GO:0005198","structural molecule activity",12,"TGM3",-3.110713324,0.001486215,-3.46410161513775
"1928","MF","GO:0005198","structural molecule activity",12,"KRT9",-2.829013809,0.001486215,-3.46410161513775
"1929","MF","GO:0009055","electron carrier activity",5,"NCF2",-2.555593866,0.04429781,-2.23606797749979
"1930","MF","GO:0009055","electron carrier activity",5,"NDUFS3",-1.156225535,0.04429781,-2.23606797749979
"1931","MF","GO:0009055","electron carrier activity",5,"IDH3B",-1.237215398,0.04429781,-2.23606797749979
"1932","MF","GO:0009055","electron carrier activity",5,"COX7A2",-1.337102314,0.04429781,-2.23606797749979
"1933","MF","GO:0009055","electron carrier activity",5,"SDHD",-1.073238405,0.04429781,-2.23606797749979
"1934","MF","GO:0001968","fibronectin binding",4,"CCDC80",-1.896737409,0.023376138,-2
"1935","MF","GO:0001968","fibronectin binding",4,"CTSK",-1.027247036,0.023376138,-2
"1936","MF","GO:0001968","fibronectin binding",4,"FBLN1",-2.999521972,0.023376138,-2
"1937","MF","GO:0001968","fibronectin binding",4,"THBS1",-2.628866139,0.023376138,-2
"1938","MF","GO:0004129","cytochrome-c oxidase activity",3,"COX7B",-1.363199979,0.056138758,-1.73205080756888
"1939","MF","GO:0004129","cytochrome-c oxidase activity",3,"COX4I1",-1.116529179,0.056138758,-1.73205080756888
"1940","MF","GO:0004129","cytochrome-c oxidase activity",3,"COX6A1",-1.399900045,0.056138758,-1.73205080756888
"1941","MF","GO:0004252","serine-type endopeptidase activity",8,"CFD",-4.624954144,0.070828052,-2.82842712474619
"1942","MF","GO:0004252","serine-type endopeptidase activity",8,"DPP4",-2.491068494,0.070828052,-2.82842712474619
"1943","MF","GO:0004252","serine-type endopeptidase activity",8,"CTSK",-1.027247036,0.070828052,-2.82842712474619
"1944","MF","GO:0004252","serine-type endopeptidase activity",8,"OVCH2",-3.245369189,0.070828052,-2.82842712474619
"1945","MF","GO:0004252","serine-type endopeptidase activity",8,"KLK13",-2.6597064,0.070828052,-2.82842712474619
"1946","MF","GO:0004252","serine-type endopeptidase activity",8,"CTSH",-2.030209213,0.070828052,-2.82842712474619
"1947","MF","GO:0004252","serine-type endopeptidase activity",8,"TMPRSS11F",-1.716266339,0.070828052,-2.82842712474619
"1948","MF","GO:0004252","serine-type endopeptidase activity",8,"SEC11C",-1.34004718,0.070828052,-2.82842712474619
"1949","MF","GO:0008022","protein C-terminus binding",8,"CDC20",-1.821017204,0.078974418,-2.82842712474619
"1950","MF","GO:0008022","protein C-terminus binding",8,"CENPF",-2.275729701,0.078974418,-2.82842712474619
"1951","MF","GO:0008022","protein C-terminus binding",8,"NCF2",-2.555593866,0.078974418,-2.82842712474619
"1952","MF","GO:0008022","protein C-terminus binding",8,"NCL",-1.298388981,0.078974418,-2.82842712474619
"1953","MF","GO:0008022","protein C-terminus binding",8,"FBLN1",-2.999521972,0.078974418,-2.82842712474619
"1954","MF","GO:0008022","protein C-terminus binding",8,"LMO7",-1.657564928,0.078974418,-2.82842712474619
