baseMean,log2FoldChange,lfcSE,pvalue,padj,diffexpressed,delabel
34.72543847,-0.03343525,0.420855543,0.106830517,0.289320668,NO,NA
1.108767023,0.03982837,0.418844438,0.485153278,NA,NO,NA
11.95722337,-0.012924997,0.419123369,0.473873791,0.681998618,NO,NA
94.88457246,-0.330287955,0.369910497,0.172074572,0.379684706,NO,NA
76.91007127,-0.220434363,0.151978751,0.120835407,0.309267126,NO,NA
1.560258767,0.04651068,0.42119137,0.293346774,NA,NO,NA
25.13991948,0.19054241,0.389290425,0.360614287,0.584357852,NO,NA
6.130947729,-0.050740272,0.399898867,0.681012791,0.828577541,NO,NA
0.352170469,0.004958806,0.419446279,0.997254156,NA,NO,NA
2.513524997,0.00458343,0.416289651,0.897623148,NA,NO,NA
3.474481074,0.157984548,0.445305314,0.092871065,0.269487284,NO,NA
3.591644013,-0.034634452,0.35639999,0.85727703,0.930981692,NO,NA
0.406178758,0.069400305,0.425618415,0.319827059,NA,NO,NA
12.57935144,0.043633746,0.42351162,0.03535367,0.154841024,NO,NA
1.161653777,0.03697348,0.401990837,0.764525361,NA,NO,NA
10.62668985,0.13560842,0.378947503,0.493936241,0.696914248,NO,NA
68.67966126,-0.12105385,0.164517693,0.419830531,0.637175778,NO,NA
20.67694819,0.152373371,0.239661128,0.439317705,0.653851935,NO,NA
113.1921148,0.527614143,0.585930167,0.057692447,0.203534345,NO,NA
5.1641368,0.133455921,0.370811912,0.508809613,0.70913845,NO,NA
1.448824377,0.043700675,0.422659227,0.521246311,NA,NO,NA
2.930619302,-0.030813018,0.412293925,0.598113853,NA,NO,NA
10.85749077,-0.274843974,0.318086018,0.230039062,0.452744327,NO,NA
21.32848424,1.214938537,0.460424555,0.000304283,0.008075866,UP,NA
86.61580723,0.055853753,0.182865533,0.729267391,0.857253726,NO,NA
21.35240259,-0.80974042,0.309169481,0.001792705,0.026855667,DOWN,NA
24.43782683,0.544051652,0.530476104,0.057394757,0.202792023,NO,NA
52.03568405,-0.14820488,0.296235557,0.468603384,0.678713746,NO,NA
5.400557366,0.040891279,0.389279071,0.768321415,0.880640444,NO,NA
53.08349914,0.157080674,0.436905086,0.152438929,0.353971669,NO,NA
1.239331285,0.043786618,0.408802978,0.612956957,NA,NO,NA
0.445449881,0.029340613,0.418483354,0.744148811,NA,NO,NA
247.1750315,0.041206579,0.221877246,0.821498741,0.911804439,NO,NA
0.361567204,-0.017526921,0.420949696,0.790853994,NA,NO,NA
2.087675624,0.110109726,0.400368978,0.493395474,NA,NO,NA
2.129028228,0.0795601,0.387282153,0.620645059,NA,NO,NA
0.713289443,0.04651674,0.418673751,0.513253239,NA,NO,NA
3.202807717,0.418702039,0.599201532,0.078251339,NA,NO,NA
3.612107662,0.090197371,0.398852147,0.57096743,0.755551153,NO,NA
0.267251728,0.001130044,0.420175034,0.975007266,NA,NO,NA
2.665621953,-0.141609181,0.419901203,0.321548249,NA,NO,NA
6.930974722,0.057371739,0.380935933,0.739449157,0.863631937,NO,NA
481.6340071,0.228386652,0.298030942,0.28460497,0.509104609,NO,NA
14.09298775,-0.653863881,1.433165162,0.008471555,0.069331037,NO,NA
274.2259858,0.156621864,0.303347341,0.46694305,0.677316017,NO,NA
9.729852507,0.147872632,0.315161872,0.492150176,0.695670126,NO,NA
8.091454218,0.054974618,0.425090209,0.036818475,0.159388286,NO,NA
41.80626453,-0.935753468,0.382631957,0.002018095,0.028939308,DOWN,NA
1.230509511,0.054765672,0.41898532,0.405844022,NA,NO,NA
7.718948541,-0.014939552,0.305946243,0.946644016,0.974226729,NO,NA
1.833495813,0.063108746,0.394741412,0.658171684,NA,NO,NA
3.036758703,-1.187076559,0.967278725,0.012849659,NA,NO,NA
10.37160805,0.245323746,0.385530476,0.280092751,0.504900482,NO,NA
12.4145303,0.254127508,0.431724229,0.233597909,0.456514264,NO,NA
37.09336252,0.72113609,0.33753931,0.004710385,0.049321392,UP,NA
2.885686219,0.212451076,0.482796498,0.071687648,NA,NO,NA
1.415609999,7.36E-05,0.420623385,0.743303656,NA,NO,NA
58.04872769,-0.603474755,0.559369619,0.035016232,0.154114317,NO,NA
121.580762,0.016612128,0.420207268,0.480481041,0.686271211,NO,NA
0.676405238,0.017602166,0.414142621,0.885505665,NA,NO,NA
4.66574902,-0.111494687,0.349558647,0.579182182,0.760893754,NO,NA
1.273615406,0.122911772,0.434393009,0.167122005,NA,NO,NA
4.728454322,0.128139329,0.367721061,0.515452264,0.714324966,NO,NA
13.31435568,0.406128506,0.442112291,0.114723536,0.300672225,NO,NA
4.625717165,-0.075379249,0.355583394,0.699612024,0.839751277,NO,NA
140.531265,-0.070803419,0.350164383,0.706078775,0.843373662,NO,NA
1.942726043,0.093323876,0.388305989,0.584117085,NA,NO,NA
1.713441586,0.090035873,0.396048814,0.570216555,NA,NO,NA
6.539537021,0.829228642,0.54237154,0.01513966,0.094871333,NO,NA
7.333377843,0.190764391,0.377801116,0.365762693,0.589529763,NO,NA
0.877018212,-0.019940578,0.410572021,0.810436245,NA,NO,NA
5.096242962,1.440946341,1.025824184,0.008268612,0.06852329,NO,NA
11.17387261,-0.235331746,0.372160152,0.283458604,0.50802129,NO,NA
4.440148427,-1.10702157,0.666023014,0.007836565,0.066334366,NO,NA
3216.319912,-0.001736068,0.420277554,0.480788004,0.686271211,NO,NA
2.844660095,-0.133404604,0.411338123,0.405065104,NA,NO,NA
10.80542921,-0.169623172,0.319914434,0.441226175,0.655349906,NO,NA
12.95983917,0.121359535,0.387731427,0.463913153,0.675337722,NO,NA
16.81048102,0.027538119,0.288480076,0.895521279,0.949392146,NO,NA
0.68455519,0.01033594,0.42069716,0.825304763,NA,NO,NA
10.70503387,-0.138498742,0.381516538,0.474228998,0.682175815,NO,NA
11.22964165,-0.229631862,0.407315573,0.263967181,0.488806826,NO,NA
39.14010138,0.402213573,0.235240261,0.039589573,0.165266783,NO,NA
1.566826165,-0.187603263,0.449969819,0.198866933,NA,NO,NA
34.47040407,1.882127077,0.474500465,2.99E-06,0.000322798,UP,NA
77.28935454,-0.320523961,0.325548536,0.149806203,0.349850987,NO,NA
35.20315264,0.228722343,0.244274986,0.259554405,0.484921787,NO,NA
1.417803425,-0.19412012,0.440536555,0.245675152,NA,NO,NA
9.408701031,0.107266661,0.358497573,0.573143008,0.756974779,NO,NA
0.717165479,0.032415927,0.417401036,0.711107273,NA,NO,NA
3.967202467,-0.404344518,0.596159936,0.066355209,0.220887465,NO,NA
6.458285844,0.019148825,0.400751079,0.860450589,0.932573614,NO,NA
62.23037749,0.041812315,0.423514298,0.003142349,0.038442724,DOWN,NA
0.389496477,-0.014190393,0.420948625,0.58068807,NA,NO,NA
10.4725479,0.045343775,0.423777358,0.033668482,0.151313055,NO,NA
0.339776073,0.004937323,0.420594441,0.868742673,NA,NO,NA
16.21723988,-0.047380735,0.403955287,0.626691374,0.792944059,NO,NA
30.42391613,-0.259889566,0.359028372,0.231927086,0.455085135,NO,NA
1.429493273,-0.06793453,0.422150668,0.334914918,NA,NO,NA
7.463487828,0.166061616,0.385068884,0.417296932,0.63481859,NO,NA
0.220864888,0.007330898,0.420472195,0.784703617,NA,NO,NA
13.88750629,0.031619273,0.26624022,0.877229655,0.94121006,NO,NA
3.574541409,0.128087013,0.366509855,0.531727321,0.725652709,NO,NA
1.236028868,-0.050008736,0.40156666,0.706701669,NA,NO,NA
1.692550014,0.049305185,0.421825222,0.265291156,NA,NO,NA
20.53593473,-0.14791878,0.408035829,0.34061978,0.565882302,NO,NA
60.35934221,0.192979436,0.326038938,0.399217692,0.618964906,NO,NA
13.29249913,0.088184098,0.402762743,0.549322952,0.739631994,NO,NA
1.688494113,0.221199371,0.486495621,0.103618834,NA,NO,NA
1.909270362,0.060880989,0.399405299,0.633025023,NA,NO,NA
16.93371818,0.081023577,0.393755609,0.546634087,0.737606335,NO,NA
0.483291667,-0.000220431,0.416352056,0.847577029,NA,NO,NA
0.626975809,0.039367114,0.417572955,0.653096128,NA,NO,NA
16.09160142,-0.025468745,0.415519633,0.545741036,0.73690975,NO,NA
25.01368929,-0.204853044,0.364407819,0.321262231,0.545666207,NO,NA
11.93831763,0.635210269,0.722801743,0.035159798,0.154448358,NO,NA
27.20918102,2.307025579,0.780194537,8.11E-05,0.003232884,UP,NA
9.892220907,0.151732308,0.399251152,0.361684176,0.585136031,NO,NA
5.479422731,0.048997328,0.423935438,0.069303053,0.226281708,NO,NA
1169.883712,-0.110419725,0.436673216,0.006300305,0.058980236,NO,NA
0.347496202,0.030434795,0.41994044,0.65962845,NA,NO,NA
12.36056492,-0.313704739,0.341463084,0.188687344,0.403079564,NO,NA
0.445449881,0.029340613,0.418483354,0.744148811,NA,NO,NA
64.66299649,0.257500025,0.389253652,0.257960281,0.482920101,NO,NA
0.306153218,0.006679797,0.420054453,0.842066963,NA,NO,NA
0.984519478,-0.062233186,0.423567023,0.205546058,NA,NO,NA
3.181042038,-0.0178556,0.382467752,0.911377644,NA,NO,NA
13.06555768,0.010589805,0.285765248,0.964560716,0.983205381,NO,NA
0.21436958,-0.010780168,0.420724904,0.882612276,NA,NO,NA
1.052615088,0.048804434,0.418070321,0.467480095,NA,NO,NA
9.697905301,0.044329849,0.407126704,0.673826896,0.82373417,NO,NA
148.8791697,-0.616161705,0.300133329,0.010266533,0.076959874,NO,NA
0.534174393,0.04116296,0.418767612,0.6363287,NA,NO,NA
1.95179263,-0.255471984,0.465207451,0.182810962,NA,NO,NA
2.847073305,-0.143705091,0.400358914,0.435002668,NA,NO,NA
270.6732902,2.487765217,0.522581985,9.99E-08,2.46E-05,UP,NA
6.023184434,-0.011780564,0.418644803,0.627912975,0.793645104,NO,NA
0.528278336,-0.059166641,0.420037361,0.54254399,NA,NO,NA
23.14012092,0.283125903,0.2731209,0.188063211,0.402271944,NO,NA
0.395477581,-0.023368488,0.420870332,0.821709132,NA,NO,NA
4.08123618,-0.009452555,0.367634636,0.951924969,0.97675243,NO,NA
37.92591503,-0.269846953,0.277548902,0.201518699,0.418859113,NO,NA
2.325657944,-0.063547891,0.401578094,0.643877675,NA,NO,NA
5.629117555,-0.182164183,0.348951499,0.397434162,0.617006155,NO,NA
0.395477581,-0.023368488,0.420870332,0.821709132,NA,NO,NA
38.57670763,0.06762211,0.283971208,0.753651683,0.87169512,NO,NA
53.70940399,1.394720491,0.354504113,4.34E-06,0.000402847,UP,NA
19.16749674,-0.129687673,0.299089263,0.524640786,0.720789319,NO,NA
31.79065024,-0.194153147,0.414126115,0.27263871,0.496492933,NO,NA
130.5930842,0.215961049,0.331695454,0.33228107,0.556725552,NO,NA
184.8460997,0.261719656,0.453452295,0.193394163,0.408992377,NO,NA
1.730939859,0.025527183,0.412016451,0.733706521,NA,NO,NA
1.278918776,-0.268298389,0.503814513,0.108505374,NA,NO,NA
45.73872015,0.147369453,0.323990626,0.501412499,0.702912709,NO,NA
36.63764508,-0.053307078,0.240813838,0.789305476,0.892790213,NO,NA
1.113764407,-0.018115311,0.393736211,0.895609428,NA,NO,NA
1.960886869,0.11327255,0.413002591,0.377567128,NA,NO,NA
2.283397893,0.015240941,0.405747096,0.890237823,NA,NO,NA
13.98943992,0.116652095,0.420035059,0.258680436,0.484118882,NO,NA
112.858011,0.143787525,0.376095719,0.479515886,0.686041873,NO,NA
5.718391842,-0.385495801,0.482483073,0.11040997,0.29450165,NO,NA
9.858039262,0.009759876,0.324218879,0.964179341,0.983199799,NO,NA
3.577992415,-0.007406473,0.416016239,0.846789066,0.925249177,NO,NA
5.407051253,-0.421641663,0.479972168,0.103312143,0.283967256,NO,NA
0.369191602,0.012656272,0.420726473,0.753495377,NA,NO,NA
0.312686941,0.012524284,0.420296438,0.885938453,NA,NO,NA
26.57107973,-0.123673339,0.343298136,0.530058604,0.724457358,NO,NA
1.749641842,0.085424175,0.423340521,0.199341225,NA,NO,NA
7.765201062,-0.232419819,0.37475937,0.287001324,0.511990631,NO,NA
0.914847878,-0.004549419,0.397335857,0.97389396,NA,NO,NA
2.432051302,-0.269782319,0.481338082,0.150073983,NA,NO,NA
0.380742537,0.044095186,0.422229039,0.610231085,NA,NO,NA
48.6546659,0.102196254,0.432173188,0.09456355,0.271981989,NO,NA
18.64910132,-0.110605368,0.384308159,0.503565508,0.704948589,NO,NA
0.218229325,-0.006687452,0.420724182,0.927410788,NA,NO,NA
11.66232326,0.14136968,0.351089378,0.512478555,0.712332403,NO,NA
13.47060787,0.146106342,0.311341142,0.498784233,0.701041431,NO,NA
23.85505546,0.106175944,0.414207402,0.351303946,0.576166383,NO,NA
0.527388405,0.056793014,0.420282022,0.586359763,NA,NO,NA
2977.21331,-0.016921965,0.420002785,0.230076372,0.452744327,NO,NA
147.9986824,0.179864396,0.271463606,0.385573063,0.606948064,NO,NA
0.269363196,0.011249367,0.420505305,0.853959114,NA,NO,NA
42.8150335,0.021115213,0.419952392,0.426948211,0.643275197,NO,NA
4273.685192,-0.004281153,0.420303298,0.349673341,0.574717601,NO,NA
0.749436995,0.046180307,0.413241891,0.684142891,NA,NO,NA
2.215714915,0.113378164,0.430044921,0.130455024,NA,NO,NA
48.53386519,1.936282649,0.458111141,2.71E-07,5.66E-05,UP,NA
1.696227576,-0.092430931,0.397699652,0.553109283,NA,NO,NA
1.314411722,-0.11576745,0.407277931,0.470730892,NA,NO,NA
4.014643696,-0.105844697,0.4179637,0.394226713,0.614453134,NO,NA
0.840947995,0.173041254,0.455496411,0.188621126,NA,NO,NA
4.910627664,0.423682383,0.734364146,0.017474458,0.102402337,NO,NA
8.165464079,0.341118719,0.395330426,0.158435907,0.360791362,NO,NA
1.465916945,0.064017329,0.422388689,0.266229769,NA,NO,NA
2.13490589,0.109343862,0.429790394,0.134833742,NA,NO,NA
12.33424595,-0.065880386,0.322595393,0.739614443,0.863631937,NO,NA
0.842027187,0.00589795,0.42069428,0.023474214,NA,NO,NA
19.7838436,0.232096503,0.457081517,0.116081636,0.302534005,NO,NA
2.564259008,-0.06376008,0.394531003,0.660405076,NA,NO,NA
0.303772573,-0.002864598,0.420684862,0.949832863,NA,NO,NA
3.428012462,0.187832471,0.463458018,0.028781028,0.138255136,NO,NA
2.325133532,0.053759126,0.423464711,0.152911541,NA,NO,NA
5.480209206,-0.034135738,0.393152851,0.789280813,0.892790213,NO,NA
3.852461714,-0.984360788,0.734146692,0.01479082,0.093790207,NO,NA
8.933522821,0.049113723,0.424426107,0.024109926,0.123215947,NO,NA
25.40222565,0.061715373,0.426987585,0.003333949,0.040023896,DOWN,NA
12.42797401,-0.09912232,0.289292479,0.637244312,0.799797534,NO,NA
40.06826975,-0.061152394,0.311146541,0.755496024,0.872815297,NO,NA
0.715725871,0.054718005,0.420260567,0.44937037,NA,NO,NA
66.67655267,0.854061022,0.534735625,0.006246458,0.058601997,NO,NA
0.216980409,-0.002797044,0.420685782,0.952391091,NA,NO,NA
45.21428447,-0.909436533,0.313161415,0.000609217,0.012960158,DOWN,NA
1.046907295,-0.033728368,0.406949512,0.818430971,NA,NO,NA
21.64965185,0.097786461,0.418755355,0.300072643,0.525066902,NO,NA
8.328198464,0.250617035,0.416205173,0.20955713,0.429088483,NO,NA
0.197165149,0.00317674,0.420036378,0.95296691,NA,NO,NA
26.20198383,-0.438127296,0.285895064,0.055379752,0.199147446,NO,NA
3.40411518,-0.153433757,0.380130439,0.440149179,0.654716898,NO,NA
5.505514653,0.038591645,0.402347979,0.723780478,0.853979222,NO,NA
37.56170955,0.037614604,0.386302403,0.812262293,0.905992858,NO,NA
0.544990068,0.003862644,0.420388338,0.956532604,NA,NO,NA
14.76958892,0.064493045,0.254675988,0.753298899,0.871606063,NO,NA
32.07398936,0.460221883,0.24987177,0.024743405,0.125472761,NO,NA
8.843546145,0.002343012,0.418262792,0.970087876,0.985888337,NO,NA
8.210709593,0.008061162,0.415764772,0.911530029,0.956587203,NO,NA
1.284715519,0.031018996,0.415953549,0.662147505,NA,NO,NA
4.033240142,0.09905348,0.420661725,0.255805845,0.480734135,NO,NA
0.900968966,0.056907358,0.424047854,0.514608007,NA,NO,NA
40.29534397,0.143763315,0.423949237,0.280087141,0.504900482,NO,NA
154.2917225,0.207032283,0.375815807,0.330663545,0.555321712,NO,NA
4.814475067,0.346896735,0.550496029,0.052488661,0.193528815,NO,NA
8.69254438,0.004808204,0.418403992,0.960221958,0.981128573,NO,NA
14.41061311,0.222126886,0.477335699,0.044262097,0.176074007,NO,NA
24.87701018,0.148576423,0.235539001,0.444450381,0.658120708,NO,NA
2.491626634,-0.228564013,0.422297492,0.265779131,NA,NO,NA
1.285453045,0.0443133,0.420157461,0.368616085,NA,NO,NA
71.46054541,0.197448027,0.384103056,0.306567912,0.532018995,NO,NA
6.331930489,-0.112710428,0.328478072,0.591269755,0.769262421,NO,NA
0.446449095,0.012075847,0.418057581,0.960253944,NA,NO,NA
15.47715666,0.332422622,0.601063116,0.002600505,0.034111745,UP,NA
1.517145536,0.05354483,0.422425288,0.232907488,NA,NO,NA
17.98418773,0.054911392,0.425509909,0.010534825,0.078174602,NO,NA
14.47220095,0.01501012,0.283572536,0.94272604,0.972469723,NO,NA
0.446495862,-7.45E-05,0.4160062,0.852857879,NA,NO,NA
161.5007972,0.023077842,0.353243909,0.907881995,0.954904354,NO,NA
3.675497039,0.101690497,0.427021357,0.246597545,0.470665893,NO,NA
6.30488851,0.046258589,0.414402458,0.566327634,0.753068917,NO,NA
2.048902121,-0.025673615,0.39497773,0.842268005,NA,NO,NA
80.83901288,0.167069765,0.466562976,0.001948753,0.028412251,UP,NA
0.519827214,0.008165414,0.416247528,0.901303252,NA,NO,NA
230.8617382,0.00090144,0.379141673,0.992996754,0.997244349,NO,NA
8.11669039,0.047214993,0.423899309,0.045468404,0.179096393,NO,NA
22.09580332,-0.081322762,0.350287109,0.683511614,0.830493083,NO,NA
48.02697653,0.479163041,0.303091808,0.042101157,0.171259387,NO,NA
3.244236208,-0.031370422,0.371708347,0.851111212,NA,NO,NA
1.065394908,0.053972071,0.421208284,0.308387158,NA,NO,NA
0.654906225,0.035997344,0.417140233,0.697993978,NA,NO,NA
0.770696507,-0.03134541,0.42201495,0.326233427,NA,NO,NA
93.86902304,0.29107989,0.419741949,0.20339877,0.42129381,NO,NA
2.684601256,0.131831467,0.443728471,0.190606445,NA,NO,NA
1.325989898,0.033541367,0.405783491,0.841508632,NA,NO,NA
7.770421504,0.047950129,0.42406476,0.045260338,0.178664262,NO,NA
5.137239577,0.054250607,0.424771668,0.051280529,0.190934283,NO,NA
14.46822298,-0.327210014,0.520152151,0.093964697,0.270985593,NO,NA
0.951984136,0.128712741,0.434242862,0.285104192,NA,NO,NA
0.220767934,0.000484062,0.420224438,0.999181354,NA,NO,NA
30.33321024,0.082782365,0.42583916,0.163773896,0.368857786,NO,NA
42.70284951,0.244469454,0.444312343,0.214366855,0.435098256,NO,NA
5.645652044,0.134260629,0.388690942,0.483111917,0.68832527,NO,NA
63.20342228,-0.000979848,0.393080762,0.997133282,0.99902306,NO,NA
6.413813891,0.287703835,0.387807384,0.216463451,0.43734111,NO,NA
0.53549254,0.038689048,0.417082646,0.656380639,NA,NO,NA
1.926657527,-0.228923274,0.447820981,0.221778177,NA,NO,NA
3.700907102,-0.225773411,0.407563003,0.279245416,0.504207035,NO,NA
5.699022548,-2.52425189,0.75100939,5.92E-05,0.002597303,DOWN,NA
3.164433561,0.085070252,0.428199319,0.077585931,NA,NO,NA
0.985153854,0.055744419,0.424863266,0.277450947,NA,NO,NA
4.481147213,0.026866018,0.375712419,0.874800311,0.939719135,NO,NA
2.947866957,0.05415088,0.424148607,0.107501114,NA,NO,NA
0.491185213,0.03672214,0.418210825,0.665356074,NA,NO,NA
12.06432965,0.08145675,0.333966028,0.68354699,0.830493083,NO,NA
20.11041451,0.378847406,0.344477462,0.123108146,0.312543644,NO,NA
0.353389303,0.007130023,0.420329297,0.955853749,NA,NO,NA
12.74816651,0.06282057,0.427132456,0.007540616,0.065110906,NO,NA
5.264601998,0.048108272,0.423687345,0.083105648,0.25250745,NO,NA
4.865916076,0.066469494,0.423571156,0.139327169,0.336060626,NO,NA
38.18291919,-0.384658343,0.454041263,0.105749088,0.287853402,NO,NA
0.665264851,0.032406564,0.417821072,0.605224485,NA,NO,NA
5.796848351,-0.184782119,0.379746263,0.369281641,0.592790635,NO,NA
19.45986228,-0.478246768,0.334745308,0.049731696,0.188131595,NO,NA
16.64525613,0.157737009,0.316449315,0.450827174,0.66417909,NO,NA
3.417067693,0.022887529,0.364599564,0.895864353,0.94953521,NO,NA
18.79748829,-0.025993114,0.247971867,0.897506476,0.950027494,NO,NA
0.663046994,0.011659668,0.419650948,0.871150259,NA,NO,NA
4.36954299,0.205798931,0.407716037,0.294627147,0.518940583,NO,NA
13.30949328,0.044350662,0.423705021,0.025460041,0.12788491,NO,NA
1.123849337,0.066406949,0.426432284,0.31344287,NA,NO,NA
49.1720121,0.589285093,0.209177665,0.001460306,0.023462113,UP,NA
1.807643684,-0.196760084,0.432027243,0.270510109,NA,NO,NA
1.009444982,-0.084893985,0.409699028,0.511727509,NA,NO,NA
1.614735686,0.144633589,0.433967304,0.265440232,NA,NO,NA
5.619131458,0.204617715,0.394588006,0.31984508,0.543953094,NO,NA
1.625321476,-0.313144012,0.535429435,0.089453908,NA,NO,NA
0.217688892,-0.003330853,0.42060346,0.94264972,NA,NO,NA
0.800483673,0.002917521,0.41243382,0.934567365,NA,NO,NA
2.368294916,-0.166695219,0.403822027,0.375843528,NA,NO,NA
4.373391057,0.061659829,0.425813713,0.056938971,0.201856293,NO,NA
394.0454643,0.84620638,0.766783435,0.008266782,0.06852329,NO,NA
41.01960979,-0.514062748,0.300162208,0.029281906,0.139711332,NO,NA
83.83552126,-0.475794218,0.325549904,0.045402081,0.179007664,NO,NA
0.312542419,0.014114976,0.420423894,0.765608121,NA,NO,NA
1.487148677,0.118794499,0.405635614,0.456394377,NA,NO,NA
5.121168172,-0.285729791,0.397784514,0.215797012,0.436841423,NO,NA
5.83539327,0.181402007,0.467782365,0.007419124,0.064641771,NO,NA
4.754696813,0.067542103,0.426845225,0.050602045,0.189511323,NO,NA
0.875457369,-0.034983207,0.4219787,0.599274966,NA,NO,NA
2.046952192,0.060439727,0.425192343,0.38242451,NA,NO,NA
1.45941476,0.149769568,0.450091298,0.196204183,NA,NO,NA
0.516338569,0.027106314,0.415946851,0.808015446,NA,NO,NA
2.309984116,0.035492029,0.390439329,0.814516588,NA,NO,NA
32.88044356,0.806482209,0.35528972,0.003983091,0.044522102,UP,NA
29.86798683,0.040023531,0.423215848,0.010415515,0.077570673,NO,NA
26.39681464,0.099515818,0.404237069,0.427587204,0.643867065,NO,NA
0.218514302,-0.005999563,0.420660166,0.918266597,NA,NO,NA
11.62504973,-0.035015139,0.339074492,0.862476956,0.933700132,NO,NA
1.490757503,0.071471851,0.412884942,0.464271789,NA,NO,NA
